product_id;name;color;size;price
7338;Maudite;Cyan;7;74.04
7339;Nugget Nectar;DarkSlateGray;6;65.70
7340;Sierra Nevada Bigfoot Barleywine Style Ale;Tomato;7;60.77
7341;Stone IPA;Aqua;7;35.35
7342;St. Bernardus Abt 12;MidnightBlue;5;75.30
7343;Péché Mortel;DarkSlateBlue;4;64.90
7344;90 Minute IPA;AliceBlue;6;64.70
7345;Founders Breakfast Stout;PowderBlue;6;69.13
7346;Hennepin;LightCoral;4;34.10
7347;Orval Trappist Ale;CornflowerBlue;6;67.34
7348;Pliny The Elder;Gray;4;40.42
7349;Sublimely Self-Righteous Ale;LightSkyBlue;5;36.85
7350;Oaked Arrogant Bastard Ale;DarkViolet;7;31.94
7351;Chimay Grande Réserve;MediumPurple;8;29.65
7352;Oaked Arrogant Bastard Ale;SeaGreen;8;38.18
7353;Samuel Smith’s Imperial IPA;Salmon;7;23.82
7354;Sublimely Self-Righteous Ale;LightBlue;6;79.75
7355;Maharaj;Snow;5;31.73
7356;Ten FIDY;MediumTurquoise;4;22.27
7357;Stone IPA;PaleGreen;4;21.19
7358;HopSlam Ale;MediumTurquoise;6;24.23
7359;Bell’s Expedition;LimeGreen;7;77.57
7360;Ten FIDY;SpringGreen;6;35.28
7361;Old Rasputin Russian Imperial Stout;Lavender;8;28.20
7362;Chocolate St;DarkCyan;4;74.89
7363;HopSlam Ale;Darkorange;7;26.94
7364;Ten FIDY;SeaShell;8;73.36
7365;Alpha King Pale Ale;LightSalmon;5;70.50
7366;Stone Imperial Russian Stout;Chocolate;5;48.56
7367;Alpha King Pale Ale;LightGoldenRodYellow;6;42.87
7368;Weihenstephaner Hefeweissbier;HoneyDew;4;35.78
7369;Oak Aged Yeti Imperial Stout;DarkGoldenRod;5;43.47
7370;Alpha King Pale Ale;DarkCyan;7;30.15
7371;Orval Trappist Ale;GoldenRod;8;42.58
7372;HopSlam Ale;OrangeRed;5;77.56
7373;Trappistes Rochefort 10;Teal;4;77.69
7374;Founders Kentucky Breakfast;Azure;7;47.95
7375;Brooklyn Black;Gray;7;77.09
7376;Oaked Arrogant Bastard Ale;Yellow;4;63.95
7377;Celebrator Doppelbock;DeepPink;4;45.50
7378;Duvel;MediumOrchid;7;55.97
7379;St. Bernardus Abt 12;DarkGray;4;34.86
7380;Celebrator Doppelbock;SeaGreen;4;48.59
7381;Bell’s Expedition;Thistle;6;42.56
7382;Stone IPA;DeepPink;8;37.02
7383;Samuel Smith’s Oatmeal Stout;Sienna;8;70.41
7384;Sierra Nevada Bigfoot Barleywine Style Ale;Orchid;6;76.08
7385;Sierra Nevada Celebration Ale;Yellow;4;44.65
7386;Péché Mortel;MistyRose;5;73.38
7387;Two Hearted Ale;DarkViolet;5;38.00
7388;Bell’s Expedition;MistyRose;5;35.66
7389;St. Bernardus Abt 12;DarkOrchid;5;72.59
7390;Stone Imperial Russian Stout;Peru;6;60.73
7391;Sublimely Self-Righteous Ale;LemonChiffon;7;46.49
7392;Bourbon County Stout;MediumAquaMarine;6;72.38
7393;Sierra Nevada Celebration Ale;PaleVioletRed;7;71.41
7394;Orval Trappist Ale;MistyRose;7;75.99
7395;La Fin Du Monde;DarkGoldenRod;6;40.75
7396;Sierra Nevada Celebration Ale;SlateGray;8;60.60
7397;Old Rasputin Russian Imperial Stout;Black;5;78.15
7398;Trois Pistoles;Blue;7;39.71
7399;Double Bastard Ale;Lime;8;33.83
7400;Old Rasputin Russian Imperial Stout;Violet;4;31.35
7401;Racer 5 India Pale Ale, Bear Republic Bre;WhiteSmoke;4;40.54
7402;90 Minute IPA;LimeGreen;4;27.72
7403;HopSlam Ale;SaddleBrown;6;20.02
7404;Dreadnaught IPA;DarkOliveGreen;7;27.37
7405;Ruination IPA;SeaGreen;5;24.68
7406;Schneider Aventinus;LightSteelBlue;8;46.34
7407;Chimay Grande Réserve;DarkGray;6;48.16
7408;Sierra Nevada Bigfoot Barleywine Style Ale;Maroon;7;50.98
7409;Arrogant Bastard Ale;DimGrey;5;34.32
7410;Yeti Imperial Stout;Maroon;8;31.47
7411;Alpha King Pale Ale;HotPink;7;20.29
7412;Duvel;Azure;7;78.02
7413;Trappistes Rochefort 10;BlueViolet;8;61.01
7414;Two Hearted Ale;Salmon;8;61.32
7415;Ruination IPA;Peru;5;57.31
7416;Sierra Nevada Bigfoot Barleywine Style Ale;Magenta;4;24.75
7417;Trois Pistoles;DarkGoldenRod;5;68.41
7418;Samuel Smith’s Imperial IPA;Tomato;6;35.23
7419;Brooklyn Black;DarkTurquoise;8;28.32
7420;Edmund Fitzgerald Porter;Ivory;6;75.23
7421;Chocolate St;DimGrey;7;54.09
7422;Weihenstephaner Hefeweissbier;Tomato;7;25.44
7423;Weihenstephaner Hefeweissbier;Lime;7;79.64
7424;Maharaj;Linen;5;48.56
7425;Edmund Fitzgerald Porter;DimGrey;7;72.48
7426;Hop Rod Rye;PaleGoldenRod;7;21.06
7427;HopSlam Ale;Navy;5;79.25
7428;Bell’s Expedition;LawnGreen;5;29.99
7429;Founders Kentucky Breakfast;LavenderBlush;6;39.85
7430;Schneider Aventinus;Wheat;5;46.70
7431;Founders Breakfast Stout;MidnightBlue;4;44.39
7432;Hop Rod Rye;HoneyDew;4;44.65
7433;Celebrator Doppelbock;Indigo ;5;48.74
7434;Péché Mortel;Chartreuse;4;53.17
7435;Shakespeare Oatmeal;MediumSlateBlue;4;47.99
7436;Samuel Smith’s Oatmeal Stout;LightSteelBlue;4;44.79
7437;Weihenstephaner Hefeweissbier;Plum;4;48.03
7438;La Fin Du Monde;FireBrick;5;21.50
7439;HopSlam Ale;DarkOliveGreen;4;47.76
7440;Sierra Nevada Celebration Ale;BlanchedAlmond;6;21.33
7441;90 Minute IPA;MintCream;6;56.26
7442;Péché Mortel;Gray;4;49.84
7443;Nugget Nectar;Ivory;6;38.93
7444;Hennepin;Black;7;47.41
7445;Trois Pistoles;SlateBlue;4;21.09
7446;Two Hearted Ale;MediumPurple;4;25.75
7447;Arrogant Bastard Ale;RosyBrown;5;79.79
7448;Trappistes Rochefort 8;Salmon;5;41.06
7449;Maharaj;LightSeaGreen;7;23.55
7450;Maharaj;PowderBlue;4;74.88
7451;Nugget Nectar;Salmon;8;22.77
7452;Bell’s Expedition;DarkSeaGreen;7;37.61
7453;Ten FIDY;Khaki;7;66.15
7454;Péché Mortel;Cyan;4;28.54
7455;Pliny The Elder;Violet;4;34.06
7456;Old Rasputin Russian Imperial Stout;SpringGreen;7;54.91
7457;Founders Kentucky Breakfast;MediumVioletRed;6;49.22
7458;Orval Trappist Ale;Green;8;32.41
7459;Stone IPA;DarkRed;5;63.76
7460;Weihenstephaner Hefeweissbier;MediumSpringGreen;7;36.14
7461;Maharaj;Aqua;4;34.93
7462;Oaked Arrogant Bastard Ale;MediumOrchid;8;61.99
7463;Péché Mortel;MidnightBlue;8;42.77
7464;Dreadnaught IPA;MediumBlue;4;37.14
7465;Maudite;Maroon;6;54.32
7466;Arrogant Bastard Ale;Navy;8;70.23
7467;Trois Pistoles;DarkViolet;4;77.52
7468;Weihenstephaner Hefeweissbier;SandyBrown;4;34.18
7469;Chimay Grande Réserve;BurlyWood;7;52.53
7470;Founders Kentucky Breakfast;Gainsboro;5;24.63
7471;90 Minute IPA;Ivory;7;72.40
7472;Schneider Aventinus;Gold;8;37.25
7473;Stone Imperial Russian Stout;IndianRed ;8;49.88
7474;Trois Pistoles;BlanchedAlmond;8;67.41
7475;Duvel;PowderBlue;7;48.33
7476;Arrogant Bastard Ale;Sienna;8;61.47
7477;Yeti Imperial Stout;Teal;6;57.45
7478;Duvel;PowderBlue;7;58.16
7479;HopSlam Ale;CadetBlue;8;63.15
7480;Brooklyn Black;Azure;6;61.65
7481;Trappistes Rochefort 8;Darkorange;8;68.33
7482;Pliny The Elder;DarkSalmon;4;60.83
7483;Two Hearted Ale;SeaGreen;4;20.74
7484;Trappistes Rochefort 8;LightSkyBlue;7;37.09
7485;Samuel Smith’s Oatmeal Stout;FireBrick;5;66.92
7486;Hercules Double IPA;Gainsboro;4;69.45
7487;St. Bernardus Abt 12;Azure;7;53.64
7488;Stone Imperial Russian Stout;PowderBlue;6;32.71
7489;Alpha King Pale Ale;Yellow;7;50.87
7490;Founders Kentucky Breakfast;WhiteSmoke;5;58.63
7491;Yeti Imperial Stout;DarkTurquoise;6;51.14
7492;Founders Kentucky Breakfast;ForestGreen;7;46.79
7493;Maharaj;NavajoWhite;7;54.80
7494;St. Bernardus Abt 12;Chocolate;4;25.81
7495;Two Hearted Ale;MediumVioletRed;5;31.59
7496;Weihenstephaner Hefeweissbier;Darkorange;7;36.60
7497;Ruination IPA;DeepPink;5;56.62
7498;Ruination IPA;BlueViolet;5;60.36
7499;Edmund Fitzgerald Porter;HoneyDew;5;76.93
7500;Brooklyn Black;MidnightBlue;8;78.71
7501;Weihenstephaner Hefeweissbier;MidnightBlue;7;41.37
7502;HopSlam Ale;Snow;6;73.13
7503;Brooklyn Black;LightPink;8;51.90
7504;Double Bastard Ale;SlateGray;8;48.88
7505;Bourbon County Stout;SteelBlue;8;68.50
7506;Maharaj;Aquamarine;6;64.20
7507;Oak Aged Yeti Imperial Stout;Orchid;8;75.70
7508;Maudite;OliveDrab;5;69.13
7509;Yeti Imperial Stout;LightPink;6;20.80
7510;Maharaj;LightSalmon;8;70.64
7511;Dreadnaught IPA;MediumPurple;7;54.01
7512;Maudite;Olive;7;57.49
7513;Edmund Fitzgerald Porter;Lavender;5;46.86
7514;Samuel Smith’s Oatmeal Stout;Gray;4;55.74
7515;Maharaj;LightCoral;6;63.07
7516;Trappistes Rochefort 8;LimeGreen;4;47.45
7517;Brooklyn Black;White;8;25.74
7518;Sublimely Self-Righteous Ale;LimeGreen;8;38.00
7519;Old Rasputin Russian Imperial Stout;MediumSeaGreen;8;74.86
7520;Nugget Nectar;LightYellow;6;55.81
7521;Péché Mortel;Linen;7;62.52
7522;Trappistes Rochefort 10;Brown;5;57.87
7523;Old Rasputin Russian Imperial Stout;AliceBlue;6;26.13
7524;Chocolate St;SlateBlue;7;46.86
7525;Storm King Stout;Aquamarine;6;33.04
7526;Chimay Grande Réserve;Sienna;7;56.04
7527;Alpha King Pale Ale;Plum;6;21.83
7528;Nugget Nectar;Fuchsia;7;65.69
7529;Sierra Nevada Celebration Ale;LightSkyBlue;4;54.67
7530;Sublimely Self-Righteous Ale;DarkBlue;7;73.03
7531;Samuel Smith’s Oatmeal Stout;LawnGreen;7;67.34
7532;Sierra Nevada Bigfoot Barleywine Style Ale;BlanchedAlmond;5;33.69
7533;Péché Mortel;Beige;7;26.14
7534;Sierra Nevada Bigfoot Barleywine Style Ale;Orange;8;44.38
7535;Yeti Imperial Stout;Brown;7;72.94
7536;St. Bernardus Abt 12;Lavender;7;33.26
7537;Two Hearted Ale;SteelBlue;7;42.84
7538;Nugget Nectar;Brown;7;23.34
7539;Trappistes Rochefort 10;MintCream;4;26.72
7540;La Fin Du Monde;Brown;8;55.17
7541;Brooklyn Black;Coral;4;26.95
7542;Storm King Stout;GoldenRod;5;53.82
7543;Maharaj;MediumSlateBlue;4;71.33
7544;Trappistes Rochefort 8;DarkKhaki;8;74.24
7545;Hennepin;Crimson;6;43.71
7546;St. Bernardus Abt 12;IndianRed ;8;38.19
7547;Trappistes Rochefort 8;BurlyWood;5;46.26
7548;Celebrator Doppelbock;BurlyWood;7;41.04
7549;Chocolate St;DimGray;4;28.68
7550;Hop Rod Rye;LightGoldenRodYellow;8;23.50
7551;Samuel Smith’s Imperial IPA;SpringGreen;8;57.06
7552;Bourbon County Stout;PeachPuff;5;53.23
7553;Oaked Arrogant Bastard Ale;OliveDrab;5;75.49
7554;Shakespeare Oatmeal;CornflowerBlue;5;66.29
7555;Hop Rod Rye;SeaShell;5;27.96
7556;St. Bernardus Abt 12;LightSteelBlue;7;66.16
7557;Trappistes Rochefort 10;YellowGreen;5;31.11
7558;Bell’s Expedition;Bisque;5;47.73
7559;Samuel Smith’s Oatmeal Stout;LightBlue;6;59.68
7560;Hercules Double IPA;DarkSlateBlue;8;37.24
7561;Schneider Aventinus;Thistle;4;26.36
7562;HopSlam Ale;Sienna;7;75.91
7563;Founders Kentucky Breakfast;DarkRed;6;24.13
7564;Alpha King Pale Ale;Orchid;4;61.30
7565;Ruination IPA;DarkKhaki;8;77.89
7566;Hercules Double IPA;DeepSkyBlue;8;48.49
7567;Oak Aged Yeti Imperial Stout;PapayaWhip;8;39.21
7568;Yeti Imperial Stout;GhostWhite;6;36.38
7569;Trappistes Rochefort 8;RoyalBlue;7;71.37
7570;Maharaj;Beige;7;75.82
7571;Stone IPA;Blue;4;58.16
7572;Schneider Aventinus;LightBlue;5;23.15
7573;Maharaj;PeachPuff;5;47.75
7574;Celebrator Doppelbock;MistyRose;6;55.81
7575;Stone Imperial Russian Stout;Red;4;70.14
7576;Oak Aged Yeti Imperial Stout;Silver;6;21.33
7577;Edmund Fitzgerald Porter;MintCream;4;63.71
7578;Sublimely Self-Righteous Ale;Bisque;5;43.71
7579;Two Hearted Ale;GreenYellow;8;35.17
7580;Nugget Nectar;Purple;8;49.99
7581;Orval Trappist Ale;Sienna;7;28.26
7582;Hennepin;SeaGreen;6;33.70
7583;Brooklyn Black;Aquamarine;4;56.43
7584;Two Hearted Ale;PeachPuff;8;27.46
7585;Ruination IPA;LightSteelBlue;5;48.37
7586;Sierra Nevada Bigfoot Barleywine Style Ale;DarkOliveGreen;5;42.50
7587;Ten FIDY;DarkGreen;8;59.56
7588;HopSlam Ale;MediumSlateBlue;5;56.41
7589;Sublimely Self-Righteous Ale;DarkSlateBlue;6;48.04
7590;Racer 5 India Pale Ale, Bear Republic Bre;YellowGreen;4;26.54
7591;Samuel Smith’s Oatmeal Stout;Indigo ;6;63.40
7592;Alpha King Pale Ale;Tan;8;54.62
7593;Trappistes Rochefort 8;SlateBlue;4;35.07
7594;Stone Imperial Russian Stout;DarkBlue;8;49.41
7595;Pliny The Elder;DarkOliveGreen;7;27.32
7596;Brooklyn Black;DimGrey;7;43.01
7597;Weihenstephaner Hefeweissbier;PapayaWhip;8;30.21
7598;Old Rasputin Russian Imperial Stout;MediumTurquoise;6;73.46
7599;Nugget Nectar;Green;4;27.29
7600;Dreadnaught IPA;Tomato;6;33.13
7601;Storm King Stout;Plum;8;76.55
7602;Old Rasputin Russian Imperial Stout;BlueViolet;4;56.83
7603;Brooklyn Black;DarkKhaki;5;31.79
7604;Stone Imperial Russian Stout;DarkViolet;8;22.67
7605;Stone IPA;Aqua;6;29.00
7606;Oak Aged Yeti Imperial Stout;Aquamarine;6;56.24
7607;Maharaj;PaleGreen;7;22.93
7608;Sierra Nevada Celebration Ale;Snow;7;31.87
7609;Oak Aged Yeti Imperial Stout;NavajoWhite;6;56.89
7610;Brooklyn Black;Gainsboro;7;77.00
7611;Bell’s Expedition;MediumOrchid;7;61.88
7612;Weihenstephaner Hefeweissbier;Green;4;56.35
7613;Pliny The Elder;AliceBlue;8;67.37
7614;Pliny The Elder;Chartreuse;7;66.68
7615;Maudite;LightGreen;5;65.68
7616;Alpha King Pale Ale;Plum;8;37.73
7617;Duvel;Beige;8;47.50
7618;Hop Rod Rye;MidnightBlue;5;48.44
7619;Maharaj;Cornsilk;4;58.18
7620;Stone IPA;MistyRose;6;58.50
7621;Old Rasputin Russian Imperial Stout;Darkorange;5;72.98
7622;Edmund Fitzgerald Porter;Darkorange;6;50.73
7623;Maharaj;MediumTurquoise;6;21.01
7624;Bell’s Expedition;PapayaWhip;8;47.26
7625;Old Rasputin Russian Imperial Stout;DarkViolet;6;31.63
7626;Hennepin;LightGoldenRodYellow;6;65.32
7627;90 Minute IPA;SlateGray;6;30.85
7628;Brooklyn Black;LightBlue;7;47.86
7629;Old Rasputin Russian Imperial Stout;Tomato;4;69.57
7630;Maharaj;Fuchsia;7;64.02
7631;Founders Breakfast Stout;Teal;4;38.88
7632;Samuel Smith’s Imperial IPA;DarkViolet;8;67.40
7633;Duvel;LightPink;6;64.92
7634;Weihenstephaner Hefeweissbier;DarkSeaGreen;4;78.64
7635;Storm King Stout;DarkRed;4;46.60
7636;Founders Breakfast Stout;Lime;4;25.79
7637;La Fin Du Monde;DarkRed;5;28.69
7638;Pliny The Elder;LightBlue;8;36.57
7639;90 Minute IPA;Yellow;6;21.22
7640;Trois Pistoles;FireBrick;6;50.79
7641;Ruination IPA;MediumSlateBlue;8;47.70
7642;Weihenstephaner Hefeweissbier;Maroon;4;71.05
7643;Duvel;Maroon;8;28.72
7644;Arrogant Bastard Ale;PowderBlue;7;45.70
7645;Shakespeare Oatmeal;Violet;8;24.45
7646;HopSlam Ale;DarkGray;7;48.34
7647;St. Bernardus Abt 12;Peru;8;32.83
7648;Celebrator Doppelbock;SteelBlue;7;64.88
7649;Dreadnaught IPA;FloralWhite;4;30.41
7650;Maudite;MediumOrchid;5;44.50
7651;Founders Kentucky Breakfast;MintCream;4;70.30
7652;Stone IPA;White;4;76.24
7653;Celebrator Doppelbock;Beige;8;75.63
7654;Westmalle Trappist Tripel;DarkGreen;5;38.36
7655;Stone IPA;SeaGreen;7;22.58
7656;Pliny The Elder;LightYellow;6;39.65
7657;Sublimely Self-Righteous Ale;Orchid;4;33.36
7658;Old Rasputin Russian Imperial Stout;Violet;8;62.08
7659;Bourbon County Stout;Gainsboro;7;68.55
7660;Yeti Imperial Stout;LightCoral;7;20.19
7661;Orval Trappist Ale;Linen;4;21.46
7662;Stone Imperial Russian Stout;LimeGreen;8;29.85
7663;Bell’s Expedition;Snow;5;64.47
7664;Shakespeare Oatmeal;OrangeRed;5;71.43
7665;Westmalle Trappist Tripel;Aquamarine;6;58.83
7666;Brooklyn Black;Bisque;6;51.02
7667;Schneider Aventinus;LawnGreen;5;28.39
7668;Trappistes Rochefort 10;DarkViolet;8;65.23
7669;Chimay Grande Réserve;Pink;6;56.17
7670;Sierra Nevada Bigfoot Barleywine Style Ale;DarkSeaGreen;5;32.18
7671;Bourbon County Stout;LemonChiffon;7;72.77
7672;Chimay Grande Réserve;DarkCyan;4;44.24
7673;Pliny The Elder;Black;7;50.72
7674;Alpha King Pale Ale;DarkSalmon;8;53.67
7675;90 Minute IPA;Violet;8;37.95
7676;Celebrator Doppelbock;FireBrick;6;36.54
7677;Ten FIDY;DodgerBlue;6;25.89
7678;Edmund Fitzgerald Porter;DarkRed;4;29.93
7679;Orval Trappist Ale;LemonChiffon;8;57.93
7680;Arrogant Bastard Ale;SaddleBrown;7;60.80
7681;Founders Kentucky Breakfast;Crimson;4;76.39
7682;Péché Mortel;SeaShell;7;39.19
7683;Pliny The Elder;RosyBrown;7;62.52
7684;Double Bastard Ale;Bisque;5;56.04
7685;Maudite;LightCoral;7;78.52
7686;Weihenstephaner Hefeweissbier;DarkGoldenRod;8;41.71
7687;Shakespeare Oatmeal;BlueViolet;5;23.10
7688;Sublimely Self-Righteous Ale;OliveDrab;6;28.88
7689;Orval Trappist Ale;White;8;50.70
7690;Arrogant Bastard Ale;Sienna;7;55.35
7691;Sublimely Self-Righteous Ale;LightYellow;7;41.91
7692;HopSlam Ale;Blue;5;66.68
7693;Dreadnaught IPA;FireBrick;8;60.96
7694;Orval Trappist Ale;Magenta;5;69.48
7695;Dreadnaught IPA;Aquamarine;5;29.92
7696;Maharaj;Violet;6;76.06
7697;Yeti Imperial Stout;Moccasin;7;53.85
7698;Old Rasputin Russian Imperial Stout;Coral;7;49.05
7699;HopSlam Ale;Aqua;7;62.32
7700;Alpha King Pale Ale;Aqua;6;72.31
7701;Stone IPA;Orchid;6;29.42
7702;Maudite;DeepPink;6;41.60
7703;Oak Aged Yeti Imperial Stout;GhostWhite;6;64.88
7704;Oak Aged Yeti Imperial Stout;LightGoldenRodYellow;4;57.00
7705;Maudite;Turquoise;6;41.25
7706;Sierra Nevada Celebration Ale;DeepSkyBlue;7;49.12
7707;Old Rasputin Russian Imperial Stout;MidnightBlue;4;41.05
7708;Arrogant Bastard Ale;DodgerBlue;4;74.63
7709;Trappistes Rochefort 10;MistyRose;6;31.71
7710;90 Minute IPA;Cornsilk;4;44.65
7711;Schneider Aventinus;SpringGreen;8;59.69
7712;Old Rasputin Russian Imperial Stout;Beige;5;76.90
7713;Old Rasputin Russian Imperial Stout;Chartreuse;6;49.58
7714;Samuel Smith’s Oatmeal Stout;LightBlue;8;56.46
7715;HopSlam Ale;DarkMagenta;5;54.30
7716;Trappistes Rochefort 8;Orchid;4;23.24
7717;Pliny The Elder;Olive;4;53.35
7718;Westmalle Trappist Tripel;Salmon;4;79.25
7719;Trois Pistoles;White;4;72.06
7720;Dreadnaught IPA;MediumSpringGreen;5;26.38
7721;Ten FIDY;Teal;6;64.17
7722;Westmalle Trappist Tripel;Salmon;8;66.73
7723;Sierra Nevada Celebration Ale;ForestGreen;8;35.42
7724;Duvel;DarkGoldenRod;7;38.68
7725;Old Rasputin Russian Imperial Stout;LavenderBlush;7;28.33
7726;Dreadnaught IPA;LemonChiffon;4;78.18
7727;Trappistes Rochefort 10;LawnGreen;4;29.76
7728;Péché Mortel;Wheat;4;24.13
7729;Founders Kentucky Breakfast;DarkCyan;6;68.06
7730;Storm King Stout;LavenderBlush;5;53.67
7731;Edmund Fitzgerald Porter;BlanchedAlmond;7;77.74
7732;Ruination IPA;LightSeaGreen;4;67.79
7733;Hennepin;DarkGray;7;50.99
7734;Trappistes Rochefort 8;DeepPink;4;33.79
7735;Old Rasputin Russian Imperial Stout;Tomato;8;48.22
7736;Celebrator Doppelbock;PaleVioletRed;6;61.35
7737;90 Minute IPA;GoldenRod;4;68.97
7738;Westmalle Trappist Tripel;AntiqueWhite;7;24.47
7739;Dreadnaught IPA;DarkViolet;5;67.06
7740;Dreadnaught IPA;HotPink;7;60.80
7741;Samuel Smith’s Imperial IPA;Green;8;67.83
7742;Racer 5 India Pale Ale, Bear Republic Bre;CadetBlue;8;41.94
7743;Sublimely Self-Righteous Ale;MediumTurquoise;5;22.90
7744;90 Minute IPA;PaleTurquoise;5;74.18
7745;Sublimely Self-Righteous Ale;CadetBlue;8;69.09
7746;Ruination IPA;Red;6;23.45
7747;Sierra Nevada Bigfoot Barleywine Style Ale;LimeGreen;7;74.71
7748;La Fin Du Monde;Cornsilk;4;75.32
7749;Sublimely Self-Righteous Ale;AntiqueWhite;6;48.00
7750;Stone IPA;Purple;6;28.49
7751;Double Bastard Ale;AliceBlue;6;44.86
7752;Chocolate St;Cyan;6;33.27
7753;La Fin Du Monde;FireBrick;6;60.10
7754;Hercules Double IPA;Teal;4;38.98
7755;Arrogant Bastard Ale;PaleGreen;6;48.76
7756;Oaked Arrogant Bastard Ale;OliveDrab;4;36.20
7757;Samuel Smith’s Imperial IPA;MediumTurquoise;4;46.02
7758;Stone IPA;Fuchsia;5;42.31
7759;HopSlam Ale;MediumVioletRed;7;55.81
7760;Weihenstephaner Hefeweissbier;Salmon;5;49.33
7761;Celebrator Doppelbock;Green;5;47.29
7762;Nugget Nectar;MediumSpringGreen;7;62.92
7763;Founders Breakfast Stout;GhostWhite;4;63.80
7764;Racer 5 India Pale Ale, Bear Republic Bre;LightSlateGray;6;38.91
7765;Brooklyn Black;Beige;5;58.05
7766;HopSlam Ale;MediumSpringGreen;7;64.55
7767;Storm King Stout;GhostWhite;8;49.59
7768;Schneider Aventinus;Olive;4;76.24
7769;Trappistes Rochefort 8;Purple;5;39.31
7770;Samuel Smith’s Imperial IPA;DarkRed;7;29.81
7771;Weihenstephaner Hefeweissbier;DimGray;6;56.77
7772;Dreadnaught IPA;Khaki;5;78.87
7773;Double Bastard Ale;DarkGreen;4;45.88
7774;Arrogant Bastard Ale;Violet;7;53.85
7775;Bell’s Expedition;Peru;8;44.39
7776;Alpha King Pale Ale;DarkTurquoise;4;59.75
7777;Westmalle Trappist Tripel;SteelBlue;5;20.81
7778;Maharaj;LightSeaGreen;5;63.14
7779;Old Rasputin Russian Imperial Stout;LightYellow;4;27.71
7780;Edmund Fitzgerald Porter;Snow;5;46.86
7781;Two Hearted Ale;Indigo ;4;37.38
7782;Samuel Smith’s Oatmeal Stout;Pink;6;51.01
7783;Brooklyn Black;Teal;7;62.95
7784;Sierra Nevada Bigfoot Barleywine Style Ale;Red;6;71.12
7785;Hercules Double IPA;SlateBlue;5;35.64
7786;Pliny The Elder;Maroon;6;31.84
7787;Founders Kentucky Breakfast;MediumBlue;4;75.20
7788;Two Hearted Ale;MediumSeaGreen;4;73.49
7789;Chocolate St;DarkRed;7;66.13
7790;90 Minute IPA;DodgerBlue;7;31.13
7791;Pliny The Elder;ForestGreen;4;39.84
7792;Hop Rod Rye;LightYellow;7;50.18
7793;Dreadnaught IPA;SandyBrown;5;68.43
7794;Ten FIDY;Beige;6;77.48
7795;Maudite;SaddleBrown;7;73.00
7796;St. Bernardus Abt 12;OldLace;8;59.80
7797;Trappistes Rochefort 10;LimeGreen;4;79.95
7798;Oaked Arrogant Bastard Ale;Gray;5;20.44
7799;Storm King Stout;White;6;44.65
7800;St. Bernardus Abt 12;DimGray;4;31.39
7801;Samuel Smith’s Oatmeal Stout;DimGray;5;20.07
7802;Two Hearted Ale;AntiqueWhite;7;66.43
7803;Yeti Imperial Stout;Coral;4;48.93
7804;Trois Pistoles;OliveDrab;7;26.17
7805;Maharaj;AntiqueWhite;8;22.38
7806;Celebrator Doppelbock;Blue;6;75.34
7807;Orval Trappist Ale;ForestGreen;5;53.71
7808;Founders Kentucky Breakfast;SlateBlue;5;72.96
7809;Trois Pistoles;DarkRed;7;41.28
7810;Storm King Stout;LightSkyBlue;4;52.58
7811;Trappistes Rochefort 8;MintCream;8;35.89
7812;Sierra Nevada Bigfoot Barleywine Style Ale;DeepSkyBlue;7;65.21
7813;Hop Rod Rye;LightCyan;5;79.84
7814;Arrogant Bastard Ale;CornflowerBlue;4;69.30
7815;Maudite;MediumBlue;4;66.42
7816;Hennepin;Sienna;7;34.51
7817;Trois Pistoles;LightSeaGreen;8;60.13
7818;Trois Pistoles;AntiqueWhite;7;38.18
7819;Yeti Imperial Stout;SlateGray;7;20.17
7820;Double Bastard Ale;MediumOrchid;8;30.84
7821;Maudite;Azure;6;21.35
7822;Oak Aged Yeti Imperial Stout;Linen;7;62.67
7823;Alpha King Pale Ale;LawnGreen;8;52.00
7824;Orval Trappist Ale;SlateBlue;6;70.19
7825;La Fin Du Monde;Beige;6;40.45
7826;Nugget Nectar;DarkRed;6;30.33
7827;Hercules Double IPA;CornflowerBlue;8;21.56
7828;90 Minute IPA;LightGray;8;43.54
7829;Ruination IPA;Magenta;8;56.18
7830;Two Hearted Ale;PaleGoldenRod;5;73.41
7831;Orval Trappist Ale;Orange;6;38.45
7832;Dreadnaught IPA;Aqua;8;46.16
7833;Brooklyn Black;MidnightBlue;6;29.99
7834;Brooklyn Black;MistyRose;7;74.73
7835;Sierra Nevada Bigfoot Barleywine Style Ale;LightBlue;7;66.09
7836;Oak Aged Yeti Imperial Stout;MintCream;7;38.88
7837;HopSlam Ale;Lime;4;31.09
7838;Pliny The Elder;LightSalmon;4;33.68
7839;La Fin Du Monde;MediumOrchid;8;21.10
7840;Samuel Smith’s Oatmeal Stout;DarkViolet;4;27.65
7841;Maharaj;Linen;5;60.82
7842;Yeti Imperial Stout;Tan;4;21.78
7843;Samuel Smith’s Imperial IPA;DodgerBlue;7;20.40
7844;Westmalle Trappist Tripel;DeepSkyBlue;4;54.23
7845;Chocolate St;DarkSlateBlue;7;39.83
7846;Old Rasputin Russian Imperial Stout;LemonChiffon;6;20.58
7847;Trappistes Rochefort 10;LightPink;7;59.14
7848;Ten FIDY;MediumOrchid;4;73.73
7849;Péché Mortel;Azure;8;58.25
7850;Maudite;MintCream;7;79.36
7851;Westmalle Trappist Tripel;MintCream;5;54.15
